EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 06-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WROCLAW (STAID: 210).
Blended and updated with sources: 100660 912424 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100660,19810404,    7,    0
100660,19810405,   53,    0
100660,19810406,   11,    0
100660,19810407,   11,    0
100660,19810408,    3,    0
100660,19810409,   75,    0
100660,19810410,   49,    0
100660,19810411,    5,    0
100660,19810412,   15,    0
100660,19810413,   38,    0
100660,19810414,    5,    0
100660,19810415,   -9,    0
100660,19810416,   13,    0
100660,19810417,   -4,    0
100660,19810418,  -35,    0
100660,19810419,  -17,    0
100660,19810420,  -26,    0
100660,19810421,  -27,    0
100660,19810422,    6,    0
100660,19810423,   -7,    0
100660,19810424,  -53,    0
100660,19810425,  -34,    0
100660,19810426,   50,    0
100660,19810427,   22,    0
100660,19810428,   30,    0
100660,19810429,    6,    0
100660,19810430,   48,    0
100660,19810501,   56,    0
100660,19810502,   16,    0
100660,19810503,   10,    0
100660,19810504,   11,    0
100660,19810505,   69,    0
100660,19810506,   64,    0
100660,19810507,   17,    0
100660,19810508,   48,    0
100660,19810509,   93,    0
100660,19810510,  102,    0
100660,19810511,  116,    0
100660,19810512,  115,    0
100660,19810513,  120,    0
100660,19810514,   93,    0
100660,19810515,   90,    0
100660,19810516,  105,    0
100660,19810517,   85,    0
100660,19810518,  112,    0
100660,19810519,   75,    0
100660,19810520,   88,    0
100660,19810521,   68,    0
100660,19810522,   89,    0
100660,19810523,   99,    0
100660,19810524,  119,    0
100660,19810525,   73,    0
100660,19810526,  132,    0
100660,19810527,  123,    0
100660,19810528,   73,    0
100660,19810529,   70,    0
100660,19810530,   93,    0
100660,19810531,   84,    0
100660,19810601,  114,    0
100660,19810602,  147,    0
100660,19810603,  155,    0
100660,19810604,  160,    0
100660,19810605,  140,    0
100660,19810606,  125,    0
100660,19810607,  162,    0
100660,19810608,  117,    0
100660,19810609,  151,    0
100660,19810610,  174,    0
100660,19810611,  120,    0
100660,19810612,  117,    0
100660,19810613,   90,    0
100660,19810614,  115,    0
100660,19810615,  147,    0
100660,19810616,  136,    0
100660,19810617,   83,    0
100660,19810618,   88,    0
100660,19810619,  100,    0
100660,19810620,  101,    0
100660,19810621,   77,    0
100660,19810622,  100,    0
100660,19810623,  117,    0
100660,19810624,  130,    0
100660,19810625,  131,    0
100660,19810626,   90,    0
100660,19810627,  150,    0
100660,19810628,  122,    0
100660,19810629,  188,    0
100660,19810630,  113,    0
100660,19810701,  126,    0
100660,19810702,  101,    0
100660,19810703,  126,    0
100660,19810704,  131,    0
100660,19810705,  108,    0
100660,19810706,  129,    0
100660,19810707,  108,    0
100660,19810708,  162,    0
100660,19810709,  169,    0
100660,19810710,  133,    0
100660,19810711,  134,    0
100660,19810712,  150,    0
100660,19810713,  160,    0
100660,19810714,  146,    0
100660,19810715,  130,    0
100660,19810716,  131,    0
100660,19810717,  154,    0
100660,19810718,  136,    0
100660,19810719,  129,    0
100660,19810720,  115,    0
100660,19810721,  119,    0
100660,19810722,  133,    0
100660,19810723,  124,    0
100660,19810724,  166,    0
100660,19810725,  134,    0
100660,19810726,  110,    0
100660,19810727,  106,    0
100660,19810728,  129,    0
100660,19810729,  124,    0
100660,19810730,  137,    0
100660,19810731,  115,    0
100660,19810801,   91,    0
100660,19810802,  161,    0
100660,19810803,  181,    0
100660,19810804,  131,    0
100660,19810805,  129,    0
100660,19810806,  124,    0
100660,19810807,  141,    0
100660,19810808,  165,    0
100660,19810809,  170,    0
100660,19810810,  182,    0
100660,19810811,  166,    0
100660,19810812,  152,    0
100660,19810813,  144,    0
100660,19810814,  141,    0
100660,19810815,  163,    0
100660,19810816,  156,    0
100660,19810817,  115,    0
100660,19810818,   99,    0
100660,19810819,   85,    0
100660,19810820,  131,    0
100660,19810821,  142,    0
100660,19810822,  118,    0
100660,19810823,  115,    0
100660,19810824,  117,    0
100660,19810825,   87,    0
100660,19810826,  124,    0
100660,19810827,  110,    0
100660,19810828,   83,    0
100660,19810829,   83,    0
100660,19810830,  102,    0
100660,19810831,   72,    0
100660,19810901,   58,    0
100660,19810902,   74,    0
100660,19810903,   70,    0
100660,19810904,   56,    0
100660,19810905,   52,    0
100660,19810906,   46,    0
100660,19810907,   46,    0
100660,19810908,   79,    0
100660,19810909,  109,    0
100660,19810910,  146,    0
100660,19810911,  148,    0
100660,19810912,  136,    0
100660,19810913,   84,    0
100660,19810914,  101,    0
100660,19810915,   75,    0
100660,19810916,   74,    0
100660,19810917,   87,    0
100660,19810918,   35,    0
100660,19810919,   49,    0
100660,19810920,   74,    0
100660,19810921,  144,    0
100660,19810922,  131,    0
100660,19810923,  124,    0
100660,19810924,   77,    0
100660,19810925,  112,    0
100660,19810926,   89,    0
100660,19810927,  141,    0
100660,19810928,  103,    0
100660,19810929,  127,    0
100660,19810930,  124,    0
100660,19811001,  137,    0
100660,19811002,  102,    0
100660,19811003,  109,    0
100660,19811004,   97,    0
100660,19811005,   86,    0
100660,19811006,   64,    0
100660,19811007,  102,    0
100660,19811008,   69,    0
100660,19811009,   75,    0
100660,19811010,   76,    0
100660,19811011,   65,    0
100660,19811012,   52,    0
100660,19811013,   42,    0
100660,19811014,   53,    0
100660,19811015,   13,    0
100660,19811016,   38,    0
100660,19811017,  -14,    0
100660,19811018,   42,    0
100660,19811019,   53,    0
100660,19811020,   68,    0
100660,19811021,   89,    0
100660,19811022,   65,    0
100660,19811023,   38,    0
100660,19811024,    6,    0
100660,19811025,   -2,    0
100660,19811026,   -7,    0
100660,19811027,   16,    0
100660,19811028,   44,    0
100660,19811029,   32,    0
100660,19811030,   53,    0
100660,19811031,   32,    0
100660,19811101,   71,    0
100660,19811102,   83,    0
100660,19811103,   36,    0
100660,19811104,   20,    0
100660,19811105,   37,    0
100660,19811106,   20,    0
100660,19811107,    5,    0
100660,19811108,    1,    0
100660,19811109,   -4,    0
100660,19811110,  -12,    0
100660,19811111,  -40,    0
100660,19811112,    7,    0
100660,19811113,   42,    0
100660,19811114,   11,    0
100660,19811115,    4,    0
100660,19811116,    6,    0
100660,19811117,  -15,    0
100660,19811118,  -26,    0
100660,19811119,   -3,    0
100660,19811120,    5,    0
100660,19811121,   77,    0
100660,19811122,   61,    0
100660,19811123,   85,    0
100660,19811124,   58,    0
100660,19811125,   11,    0
100660,19811126,   14,    0
100660,19811127,  -18,    0
100660,19811128,   38,    0
100660,19811129,    2,    0
100660,19811130,  -10,    0
100660,19811201,    3,    0
100660,19811202,    6,    0
100660,19811203,    3,    0
100660,19811204,   -5,    0
100660,19811205,   -3,    0
100660,19811206,  -11,    0
100660,19811207,   -3,    0
100660,19811208,  -16,    0
100660,19811209,  -27,    0
100660,19811210,  -38,    0
100660,19811211,  -53,    0
100660,19811212,  -16,    0
100660,19811213,  -76,    0
100660,19811214, -104,    0
100660,19811215,  -89,    0
100660,19811216, -140,    0
100660,19811217, -113,    0
100660,19811218, -111,    0
100660,19811219,  -84,    0
100660,19811220,  -81,    0
100660,19811221, -162,    0
100660,19811222, -147,    0
100660,19811223,  -69,    0
100660,19811224,  -66,    0
100660,19811225,  -92,    0
100660,19811226,  -41,    0
100660,19811227, -106,    0
100660,19811228, -143,    0
100660,19811229,  -66,    0
100660,19811230,  -12,    0
100660,19811231,  -28,    0
100660,19820101,   -2,    0
100660,19820102,   -5,    0
100660,19820103,    9,    0
100660,19820104,   46,    0
100660,19820105,   56,    0
100660,19820106,  -56,    0
100660,19820107,  -78,    0
100660,19820108, -147,    0
100660,19820109, -162,    0
100660,19820110, -174,    0
100660,19820111, -172,    0
100660,19820112,  -89,    0
100660,19820113, -125,    0
100660,19820114, -159,    0
100660,19820115, -156,    0
100660,19820116, -156,    0
100660,19820117, -145,    0
100660,19820118, -132,    0
100660,19820119, -131,    0
100660,19820120, -108,    0
100660,19820121, -124,    0
100660,19820122, -138,    0
100660,19820123,  -41,    0
100660,19820124,  -16,    0
100660,19820125,  -14,    0
100660,19820126,  -25,    0
100660,19820127,    6,    0
100660,19820128,  -11,    0
100660,19820129,   -8,    0
100660,19820130,    6,    0
100660,19820131,   -1,    0
100660,19820201,  -28,    0
100660,19820202,  -29,    0
100660,19820203,  -53,    0
100660,19820204,  -68,    0
100660,19820205, -110,    0
100660,19820206,  -79,    0
100660,19820207,   22,    0
100660,19820208,    1,    0
100660,19820209,   -6,    0
100660,19820210,  -24,    0
100660,19820211,   -6,    0
100660,19820212,  -27,    0
100660,19820213,   22,    0
100660,19820214,  -26,    0
100660,19820215,  -42,    0
100660,19820216,  -34,    0
100660,19820217,  -34,    0
100660,19820218,  -40,    0
100660,19820219,  -40,    0
100660,19820220,  -84,    0
100660,19820221, -105,    0
100660,19820222,  -93,    0
100660,19820223,  -45,    0
100660,19820224,  -64,    0
100660,19820225,  -75,    0
100660,19820226,  -26,    0
100660,19820227,  -33,    0
100660,19820228,  -67,    0
100660,19820301,   21,    0
100660,19820302,   24,    0
100660,19820303,    3,    0
100660,19820304,   46,    0
100660,19820305,   16,    0
100660,19820306,  -19,    0
100660,19820307,  -27,    0
100660,19820308,  -29,    0
100660,19820309,  -40,    0
100660,19820310,  -29,    0
100660,19820311,   28,    0
100660,19820312,    5,    0
100660,19820313,   12,    0
100660,19820314,   -9,    0
100660,19820315,  -29,    0
100660,19820316,   -9,    0
100660,19820317,   33,    0
100660,19820318,   43,    0
100660,19820319,   28,    0
100660,19820320,   17,    0
100660,19820321,    1,    0
100660,19820322,  -30,    0
100660,19820323,  -27,    0
100660,19820324,  -44,    0
100660,19820325,    9,    0
100660,19820326,   27,    0
100660,19820327,   14,    0
100660,19820328,   14,    0
100660,19820329,   80,    0
100660,19820330,   24,    0
100660,19820331,   35,    0
100660,19820401,  -24,    0
100660,19820402,   14,    0
100660,19820403,   45,    0
100660,19820404,   50,    0
100660,19820405,   -4,    0
100660,19820406,   11,    0
100660,19820407,   84,    0
100660,19820408,   91,    0
100660,19820409,    6,    0
100660,19820410,   14,    0
100660,19820411,   13,    0
100660,19820412,    3,    0
100660,19820413,  -17,    0
100660,19820414,  -23,    0
100660,19820415,  -33,    0
100660,19820416,  -19,    0
100660,19820417,   39,    0
100660,19820418,   24,    0
100660,19820419,   28,    0
100660,19820420,   -4,    0
100660,19820421,  -33,    0
100660,19820422,  -17,    0
100660,19820423,   21,    0
100660,19820424,  -12,    0
100660,19820425,   41,    0
100660,19820426,   50,    0
100660,19820427,   18,    0
100660,19820428,  -21,    0
100660,19820429,   54,    0
100660,19820430,   35,    0
100660,19820501,   -8,    0
100660,19820502,   32,    0
100660,19820503,  -11,    0
100660,19820504,   34,    0
100660,19820505,   62,    0
100660,19820506,   74,    0
100660,19820507,   81,    0
100660,19820508,   11,    0
100660,19820509,   90,    0
100660,19820510,   93,    0
100660,19820511,   94,    0
100660,19820512,   37,    0
100660,19820513,   35,    0
100660,19820514,   58,    0
100660,19820515,   54,    0
100660,19820516,   70,    0
100660,19820517,   76,    0
100660,19820518,   92,    0
100660,19820519,   94,    0
100660,19820520,  116,    0
100660,19820521,   65,    0
100660,19820522,  114,    0
100660,19820523,  120,    0
100660,19820524,  119,    0
100660,19820525,   98,    0
100660,19820526,   70,    0
100660,19820527,  110,    0
100660,19820528,  135,    0
100660,19820529,  102,    0
100660,19820530,   70,    0
100660,19820531,   77,    0
100660,19820601,  102,    0
100660,19820602,  115,    0
100660,19820603,  146,    0
100660,19820604,  127,    0
100660,19820605,  155,    0
100660,19820606,  137,    0
100660,19820607,  130,    0
100660,19820608,   80,    0
100660,19820609,  133,    0
100660,19820610,  117,    0
100660,19820611,   65,    0
100660,19820612,  138,    0
100660,19820613,  108,    0
100660,19820614,   96,    0
100660,19820615,   66,    0
100660,19820616,   75,    0
100660,19820617,   96,    0
100660,19820618,   99,    0
100660,19820619,  120,    0
100660,19820620,  109,    0
100660,19820621,  119,    0
100660,19820622,  142,    0
100660,19820623,  149,    0
100660,19820624,  122,    0
100660,19820625,  119,    0
100660,19820626,  149,    0
100660,19820627,  165,    0
100660,19820628,  133,    0
100660,19820629,  126,    0
100660,19820630,  105,    0
100660,19820701,   96,    0
100660,19820702,   88,    0
100660,19820703,  102,    0
100660,19820704,  151,    0
100660,19820705,  113,    0
100660,19820706,  107,    0
100660,19820707,  124,    0
100660,19820708,   97,    0
100660,19820709,   95,    0
100660,19820710,  111,    0
100660,19820711,  138,    0
100660,19820712,  173,    0
100660,19820713,  146,    0
100660,19820714,  136,    0
100660,19820715,  145,    0
100660,19820716,  159,    0
100660,19820717,  156,    0
100660,19820718,  154,    0
100660,19820719,  154,    0
100660,19820720,  149,    0
100660,19820721,  160,    0
100660,19820722,  163,    0
100660,19820723,  126,    0
100660,19820724,  146,    0
100660,19820725,  130,    0
100660,19820726,  143,    0
100660,19820727,  148,    0
100660,19820728,  144,    0
100660,19820729,  114,    0
100660,19820730,  104,    0
100660,19820731,   97,    0
100660,19820801,  115,    0
100660,19820802,  110,    0
100660,19820803,  132,    0
100660,19820804,  171,    0
100660,19820805,  142,    0
100660,19820806,  136,    0
100660,19820807,  138,    0
100660,19820808,  124,    0
100660,19820809,  156,    0
100660,19820810,  161,    0
100660,19820811,  137,    0
100660,19820812,   89,    0
100660,19820813,  181,    0
100660,19820814,  186,    0
100660,19820815,  100,    0
100660,19820816,  170,    0
100660,19820817,  115,    0
100660,19820818,  111,    0
100660,19820819,  114,    0
100660,19820820,  106,    0
100660,19820821,  113,    0
100660,19820822,  100,    0
100660,19820823,  121,    0
100660,19820824,  112,    0
100660,19820825,  120,    0
100660,19820826,   83,    0
100660,19820827,  132,    0
100660,19820828,  146,    0
100660,19820829,  110,    0
100660,19820830,   72,    0
100660,19820831,   79,    0
100660,19820901,  132,    0
100660,19820902,  130,    0
100660,19820903,  101,    0
100660,19820904,   67,    0
100660,19820905,   76,    0
100660,19820906,  135,    0
100660,19820907,  170,    0
100660,19820908,  127,    0
100660,19820909,  114,    0
100660,19820910,   67,    0
100660,19820911,   80,    0
100660,19820912,   85,    0
100660,19820913,   85,    0
100660,19820914,  132,    0
100660,19820915,   75,    0
100660,19820916,   82,    0
100660,19820917,  101,    0
100660,19820918,  112,    0
100660,19820919,  104,    0
100660,19820920,  120,    0
100660,19820921,  124,    0
100660,19820922,  125,    0
100660,19820923,  116,    0
100660,19820924,   89,    0
100660,19820925,   53,    0
100660,19820926,   95,    0
100660,19820927,  125,    0
100660,19820928,   50,    0
100660,19820929,   48,    0
100660,19820930,   50,    0
100660,19821001,   78,    0
100660,19821002,   75,    0
100660,19821003,   42,    0
100660,19821004,   10,    0
100660,19821005,   96,    0
100660,19821006,  110,    0
100660,19821007,  114,    0
100660,19821008,   95,    0
100660,19821009,   42,    0
100660,19821010,   39,    0
100660,19821011,   62,    0
100660,19821012,   49,    0
100660,19821013,   39,    0
100660,19821014,  101,    0
100660,19821015,   93,    0
100660,19821016,   62,    0
100660,19821017,  -15,    0
100660,19821018,   19,    0
100660,19821019,   16,    0
100660,19821020,   75,    0
100660,19821021,   38,    0
100660,19821022,    8,    0
100660,19821023,   79,    0
100660,19821024,  113,    0
100660,19821025,   69,    0
100660,19821026,   56,    0
100660,19821027,   -8,    0
100660,19821028,   53,    0
100660,19821029,   26,    0
100660,19821030,   -1,    0
100660,19821031,  -47,    0
100660,19821101,  -48,    0
100660,19821102,   70,    0
100660,19821103,   74,    0
100660,19821104,   64,    0
100660,19821105,  -10,    0
100660,19821106,  -69,    0
100660,19821107,  -63,    0
100660,19821108,  -39,    0
100660,19821109,   55,    0
100660,19821110,   74,    0
100660,19821111,   27,    0
100660,19821112,  -37,    0
100660,19821113,   33,    0
100660,19821114,   39,    0
100660,19821115,  -19,    0
100660,19821116,  -34,    0
100660,19821117,  -35,    0
100660,19821118,    0,    0
100660,19821119,   36,    0
100660,19821120,   33,    0
100660,19821121,   10,    0
100660,19821122,  -15,    0
100660,19821123,   45,    0
100660,19821124,    8,    0
100660,19821125,   49,    0
100660,19821126,   -9,    0
100660,19821127,  -23,    0
100660,19821128,   24,    0
100660,19821129,   43,    0
100660,19821130,   24,    0
100660,19821201,  -12,    0
100660,19821202,  -43,    0
100660,19821203,  -22,    0
100660,19821204,  -23,    0
100660,19821205,  -32,    0
100660,19821206,  -51,    0
100660,19821207,   -4,    0
100660,19821208,    6,    0
100660,19821209,   56,    0
100660,19821210,   37,    0
100660,19821211,   36,    0
100660,19821212,   -8,    0
100660,19821213,  -23,    0
100660,19821214,  -51,    0
100660,19821215,  -49,    0
100660,19821216,   44,    0
100660,19821217,   -1,    0
100660,19821218,   -2,    0
100660,19821219,  -19,    0
100660,19821220,  -37,    0
100660,19821221,   36,    0
100660,19821222,   -8,    0
100660,19821223,  -27,    0
100660,19821224,  -25,    0
100660,19821225,  -18,    0
100660,19821226,  -10,    0
100660,19821227,    4,    0
100660,19821228,   21,    0
100660,19821229,   13,    0
100660,19821230,  -14,    0
100660,19821231,  -35,    0
100660,19830101,  -19,    0
100660,19830102,   -8,    0
100660,19830103,    5,    0
100660,19830104,    8,    0
100660,19830105,   -3,    0
100660,19830106,  -13,    0
100660,19830107,   27,    0
100660,19830108,   13,    0
100660,19830109,   18,    0
100660,19830110,   36,    0
100660,19830111,   53,    0
100660,19830112,   -7,    0
100660,19830113,  -38,    0
100660,19830114,    5,    0
100660,19830115,    8,    0
100660,19830116,    9,    0
100660,19830117,   11,    0
100660,19830118,   24,    0
100660,19830119,   -1,    0
100660,19830120,  -29,    0
100660,19830121,  -30,    0
100660,19830122,   37,    0
100660,19830123,   33,    0
100660,19830124,   20,    0
100660,19830125,  -43,    0
100660,19830126,   21,    0
100660,19830127,    4,    0
100660,19830128,   63,    0
100660,19830129,   60,    0
100660,19830130,    6,    0
100660,19830131,    5,    0
100660,19830201,   -9,    0
100660,19830202,   -4,    0
100660,19830203,  -29,    0
100660,19830204,  -12,    0
100660,19830205,  -58,    0
100660,19830206,  -25,    0
100660,19830207,  -20,    0
100660,19830208,  -27,    0
100660,19830209,  -86,    0
100660,19830210,  -35,    0
100660,19830211,  -36,    0
100660,19830212,  -35,    0
100660,19830213,  -65,    0
100660,19830214, -100,    0
100660,19830215, -131,    0
100660,19830216, -181,    0
100660,19830217, -102,    0
100660,19830218,  -42,    0
100660,19830219,  -49,    0
100660,19830220,  -29,    0
100660,19830221,  -63,    0
100660,19830222, -129,    0
100660,19830223,  -66,    0
100660,19830224, -153,    0
100660,19830225, -147,    0
100660,19830226,  -95,    0
100660,19830227,   16,    0
100660,19830228,   16,    0
100660,19830301,   -9,    0
100660,19830302,   -9,    0
100660,19830303,    6,    0
100660,19830304,  -13,    0
100660,19830305,  -17,    0
100660,19830306,   40,    0
100660,19830307,   72,    0
100660,19830308,   48,    0
100660,19830309,   46,    0
100660,19830310,   58,    0
100660,19830311,   11,    0
100660,19830312,  -24,    0
100660,19830313,  -66,    0
100660,19830314,  -21,    0
100660,19830315,   40,    0
100660,19830316,  -19,    0
100660,19830317,   48,    0
100660,19830318,   36,    0
100660,19830319,   87,    0
100660,19830320,   71,    0
100660,19830321,   45,    0
100660,19830322,   12,    0
100660,19830323,   14,    0
100660,19830324,   -8,    0
100660,19830325,   19,    0
100660,19830326,  -21,    0
100660,19830327,    5,    0
100660,19830328,  -43,    0
100660,19830329,   10,    0
100660,19830330,  -15,    0
100660,19830331,   13,    0
100660,19830401,   46,    0
100660,19830402,   61,    0
100660,19830403,   32,    0
100660,19830404,   -6,    0
100660,19830405,  -16,    0
100660,19830406,  -16,    0
100660,19830407,    1,    0
100660,19830408,   -1,    0
100660,19830409,   72,    0
100660,19830410,   -1,    0
100660,19830411,   71,    0
100660,19830412,   80,    0
100660,19830413,   31,    0
100660,19830414,    5,    0
100660,19830415,   26,    0
100660,19830416,   38,    0
100660,19830417,    2,    0
100660,19830418,   26,    0
100660,19830419,   47,    0
100660,19830420,   65,    0
100660,19830421,   55,    0
100660,19830422,  141,    0
100660,19830423,   74,    0
100660,19830424,   82,    0
100660,19830425,  110,    0
100660,19830426,   66,    0
100660,19830427,   99,    0
100660,19830428,   46,    0
100660,19830429,   78,    0
100660,19830430,   71,    0
100660,19830501,   53,    0
100660,19830502,   92,    0
100660,19830503,   27,    0
100660,19830504,   52,    0
100660,19830505,   64,    0
100660,19830506,   58,    0
100660,19830507,   13,    0
100660,19830508,   63,    0
100660,19830509,   84,    0
100660,19830510,   50,    0
100660,19830511,   53,    0
100660,19830512,   82,    0
100660,19830513,   70,    0
100660,19830514,  118,    0
100660,19830515,  125,    0
100660,19830516,  142,    0
100660,19830517,  127,    0
100660,19830518,  144,    0
100660,19830519,   90,    0
100660,19830520,   86,    0
100660,19830521,  102,    0
100660,19830522,  145,    0
100660,19830523,  132,    0
100660,19830524,  155,    0
100660,19830525,  130,    0
100660,19830526,   65,    0
100660,19830527,   95,    0
100660,19830528,  100,    0
100660,19830529,   40,    0
100660,19830530,   95,    0
100660,19830531,   85,    0
100660,19830601,  117,    0
100660,19830602,  122,    0
100660,19830603,  151,    0
100660,19830604,  142,    0
100660,19830605,  123,    0
100660,19830606,  102,    0
100660,19830607,   40,    0
100660,19830608,   59,    0
100660,19830609,  104,    0
100660,19830610,  156,    0
100660,19830611,  127,    0
100660,19830612,   81,    0
100660,19830613,  126,    0
100660,19830614,  115,    0
100660,19830615,  109,    0
100660,19830616,   96,    0
100660,19830617,   89,    0
100660,19830618,   94,    0
100660,19830619,  131,    0
100660,19830620,  140,    0
100660,19830621,  109,    0
100660,19830622,  116,    0
100660,19830623,   70,    0
100660,19830624,   83,    0
100660,19830625,  125,    0
100660,19830626,  159,    0
100660,19830627,  156,    0
100660,19830628,  138,    0
100660,19830629,   80,    0
100660,19830630,  108,    0
100660,19830701,  118,    0
100660,19830702,  142,    0
100660,19830703,  106,    0
100660,19830704,  115,    0
100660,19830705,  133,    0
100660,19830706,  133,    0
100660,19830707,  152,    0
100660,19830708,  144,    0
100660,19830709,  111,    0
100660,19830710,  140,    0
100660,19830711,  150,    0
100660,19830712,  172,    0
100660,19830713,  151,    0
100660,19830714,  163,    0
100660,19830715,  150,    0
100660,19830716,  144,    0
100660,19830717,  147,    0
100660,19830718,  158,    0
100660,19830719,  184,    0
100660,19830720,  123,    0
100660,19830721,  108,    0
100660,19830722,   99,    0
100660,19830723,  151,    0
100660,19830724,  112,    0
100660,19830725,   99,    0
100660,19830726,  110,    0
100660,19830727,  141,    0
100660,19830728,  205,    0
100660,19830729,  161,    0
100660,19830730,  165,    0
100660,19830731,   85,    0
100660,19830801,  126,    0
100660,19830802,  169,    0
100660,19830803,  125,    0
100660,19830804,   99,    0
100660,19830805,   98,    0
100660,19830806,  118,    0
100660,19830807,  125,    0
100660,19830808,  145,    0
100660,19830809,  150,    0
100660,19830810,  144,    0
100660,19830811,  117,    0
100660,19830812,  136,    0
100660,19830813,  126,    0
100660,19830814,   97,    0
100660,19830815,   72,    0
100660,19830816,   96,    0
100660,19830817,  148,    0
100660,19830818,  113,    0
100660,19830819,  132,    0
100660,19830820,  116,    0
100660,19830821,  110,    0
100660,19830822,  116,    0
100660,19830823,  122,    0
100660,19830824,  122,    0
100660,19830825,  110,    0
100660,19830826,  138,    0
100660,19830827,  105,    0
100660,19830828,  118,    0
100660,19830829,  127,    0
100660,19830830,   82,    0
100660,19830831,   60,    0
100660,19830901,  130,    0
100660,19830902,   95,    0
100660,19830903,  168,    0
100660,19830904,  101,    0
100660,19830905,   76,    0
100660,19830906,  122,    0
100660,19830907,   95,    0
100660,19830908,  104,    0
100660,19830909,   50,    0
100660,19830910,  135,    0
100660,19830911,  129,    0
100660,19830912,  119,    0
100660,19830913,   89,    0
100660,19830914,   31,    0
100660,19830915,  120,    0
100660,19830916,  132,    0
100660,19830917,  113,    0
100660,19830918,   79,    0
100660,19830919,   39,    0
100660,19830920,   99,    0
100660,19830921,   41,    0
100660,19830922,  114,    0
100660,19830923,   69,    0
100660,19830924,   21,    0
100660,19830925,  107,    0
100660,19830926,   59,    0
100660,19830927,   26,    0
100660,19830928,   71,    0
100660,19830929,   98,    0
100660,19830930,   59,    0
100660,19831001,    2,    0
100660,19831002,  -27,    0
100660,19831003,  113,    0
100660,19831004,  131,    0
100660,19831005,   99,    0
100660,19831006,  109,    0
100660,19831007,   76,    0
100660,19831008,   77,    0
100660,19831009,   70,    0
100660,19831010,   39,    0
100660,19831011,  119,    0
100660,19831012,   74,    0
100660,19831013,   60,    0
100660,19831014,   59,    0
100660,19831015,   55,    0
100660,19831016,   50,    0
100660,19831017,   92,    0
100660,19831018,   59,    0
100660,19831019,   68,    0
100660,19831020,   55,    0
100660,19831021,   47,    0
100660,19831022,   20,    0
100660,19831023,   33,    0
100660,19831024,  -33,    0
100660,19831025,  -13,    0
100660,19831026,   13,    0
100660,19831027,   40,    0
100660,19831028,   53,    0
100660,19831029,   42,    0
100660,19831030,   10,    0
100660,19831031,  -30,    0
100660,19831101,   56,    0
100660,19831102,    5,    0
100660,19831103,   26,    0
100660,19831104,   20,    0
100660,19831105,   23,    0
100660,19831106,   30,    0
100660,19831107,   -8,    0
100660,19831108,   10,    0
100660,19831109,  -23,    0
100660,19831110,  -12,    0
100660,19831111,   31,    0
100660,19831112,  -60,    0
100660,19831113,  -45,    0
100660,19831114,  -82,    0
100660,19831115,  -84,    0
100660,19831116,  -20,    0
100660,19831117,  -10,    0
100660,19831118,  -72,    0
100660,19831119,  -26,    0
100660,19831120,   12,    0
100660,19831121,    3,    0
100660,19831122,  -32,    0
100660,19831123,  -45,    0
100660,19831124,  -55,    0
100660,19831125,  -39,    0
100660,19831126,   29,    0
100660,19831127,   75,    0
100660,19831128,   25,    0
100660,19831129,   14,    0
100660,19831130,  -46,    0
100660,19831201,  -90,    0
100660,19831202, -144,    0
100660,19831203, -170,    0
100660,19831204, -159,    0
100660,19831205, -101,    0
100660,19831206,  -92,    0
100660,19831207,  -19,    0
100660,19831208, -127,    0
100660,19831209, -155,    0
100660,19831210,   -7,    0
100660,19831211,  -85,    0
100660,19831212, -154,    0
100660,19831213, -158,    0
100660,19831214, -156,    0
100660,19831215, -112,    0
100660,19831216, -103,    0
100660,19831217,  -35,    0
100660,19831218,    0,    0
100660,19831219,  -13,    0
100660,19831220,   17,    0
100660,19831221,  -20,    0
100660,19831222,  -20,    0
100660,19831223,  -33,    0
100660,19831224,   12,    0
100660,19831225,   31,    0
100660,19831226,   76,    0
100660,19831227,   14,    0
100660,19831228,   33,    0
100660,19831229,   24,    0
100660,19831230,   15,    0
100660,19831231,   20,    0
100660,19840101,   27,    0
100660,19840102,   36,    0
100660,19840103,   19,    0
100660,19840104,   22,    0
100660,19840105,  -15,    0
100660,19840106,  -45,    0
100660,19840107,    6,    0
100660,19840108,   -4,    0
100660,19840109,   -2,    0
100660,19840110,  -25,    0
100660,19840111,  -50,    0
100660,19840112,  -31,    0
100660,19840113,  -21,    0
100660,19840114,    3,    0
100660,19840115,  -14,    0
100660,19840116,  -15,    0
100660,19840117,  -16,    0
100660,19840118,    1,    0
100660,19840119,  -24,    0
100660,19840120,  -42,    0
100660,19840121,  -40,    0
100660,19840122,  -57,    0
100660,19840123,  -60,    0
100660,19840124,  -30,    0
100660,19840125,  -22,    0
